calendar_day,user_group_id,audit_unit_id,action_id,fold_0_count,fold_1_count,minimum_fold_count,support_threshold,support_ratio,support_margin,is_supported_action,run_id,run_tier,paper_result,analysis_tier,experiment_id,config_hash,input_manifest_hash,code_version_type,code_version
2022-04-29,3,2022-04-29__group_03,action_15,745.0,789.0,745.0,500.0,1.49,245.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,3,2022-04-29__group_03,action_16,1046.0,658.0,658.0,500.0,1.316,158.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,3,2022-04-29__group_03,action_17,840.0,627.0,627.0,500.0,1.254,127.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,3,2022-04-29__group_03,action_18,607.0,623.0,607.0,500.0,1.214,107.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,3,2022-04-29__group_03,action_19,558.0,580.0,558.0,500.0,1.116,58.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,3,2022-04-29__group_03,action_20,447.0,570.0,447.0,500.0,0.894,-53.0,False,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_01,5121.0,4520.0,4520.0,500.0,9.04,4020.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_02,3603.0,2243.0,2243.0,500.0,4.486,1743.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_03,2708.0,1940.0,1940.0,500.0,3.88,1440.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_04,2605.0,2482.0,2482.0,500.0,4.964,1982.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_05,2494.0,1475.0,1475.0,500.0,2.95,975.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_06,2201.0,2005.0,2005.0,500.0,4.01,1505.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_07,2436.0,1402.0,1402.0,500.0,2.804,902.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_08,1869.0,1361.0,1361.0,500.0,2.722,861.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_09,1992.0,1030.0,1030.0,500.0,2.06,530.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_10,1253.0,1005.0,1005.0,500.0,2.01,505.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_11,1294.0,768.0,768.0,500.0,1.536,268.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_12,675.0,1064.0,675.0,500.0,1.35,175.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_13,1020.0,851.0,851.0,500.0,1.702,351.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_14,1028.0,499.0,499.0,500.0,0.998,-1.0,False,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_15,1485.0,795.0,795.0,500.0,1.59,295.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_16,1466.0,645.0,645.0,500.0,1.29,145.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_17,922.0,642.0,642.0,500.0,1.284,142.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_18,838.0,625.0,625.0,500.0,1.25,125.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_19,736.0,558.0,558.0,500.0,1.116,58.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-29,4,2022-04-29__group_04,action_20,800.0,340.0,340.0,500.0,0.68,-160.0,False,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_01,5216.0,6345.0,5216.0,500.0,10.432,4716.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_02,2136.0,3078.0,2136.0,500.0,4.272,1636.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_03,2631.0,4033.0,2631.0,500.0,5.262,2131.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_04,2972.0,3493.0,2972.0,500.0,5.944,2472.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_05,1954.0,2871.0,1954.0,500.0,3.908,1454.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_06,2173.0,2311.0,2173.0,500.0,4.346,1673.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_07,1873.0,2274.0,1873.0,500.0,3.746,1373.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_08,1719.0,3334.0,1719.0,500.0,3.438,1219.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_09,1262.0,1511.0,1262.0,500.0,2.524,762.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_10,1077.0,2242.0,1077.0,500.0,2.154,577.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_11,1232.0,1802.0,1232.0,500.0,2.464,732.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_12,911.0,1922.0,911.0,500.0,1.822,411.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_13,1150.0,1299.0,1150.0,500.0,2.3,650.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_14,733.0,1022.0,733.0,500.0,1.466,233.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_15,1054.0,1418.0,1054.0,500.0,2.108,554.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_16,837.0,1367.0,837.0,500.0,1.674,337.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_17,1086.0,835.0,835.0,500.0,1.67,335.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_18,826.0,1130.0,826.0,500.0,1.652,326.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_19,719.0,976.0,719.0,500.0,1.438,219.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,0,2022-04-30__group_00,action_20,405.0,776.0,405.0,500.0,0.81,-95.0,False,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_01,5589.0,7436.0,5589.0,500.0,11.178,5089.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_02,2357.0,2698.0,2357.0,500.0,4.714,1857.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_03,2947.0,3158.0,2947.0,500.0,5.894,2447.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_04,2776.0,3645.0,2776.0,500.0,5.552,2276.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_05,1734.0,2637.0,1734.0,500.0,3.468,1234.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_06,1081.0,2251.0,1081.0,500.0,2.162,581.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_07,1993.0,2619.0,1993.0,500.0,3.986,1493.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_08,1880.0,1975.0,1880.0,500.0,3.76,1380.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_09,1511.0,2444.0,1511.0,500.0,3.022,1011.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_10,1448.0,1683.0,1448.0,500.0,2.896,948.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_11,1060.0,1275.0,1060.0,500.0,2.12,560.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_12,841.0,1352.0,841.0,500.0,1.682,341.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_13,758.0,974.0,758.0,500.0,1.516,258.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_14,836.0,1434.0,836.0,500.0,1.672,336.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_15,930.0,1117.0,930.0,500.0,1.86,430.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
2022-04-30,1,2022-04-30__group_01,action_16,1008.0,1041.0,1008.0,500.0,2.016,508.0,True,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
